True_Data_origin,GRU_Predicted_Data_origin,CNN_Predicted_Data_origin,LSTM_Predicted_Data_origin,RNN_Predicted_Data_origin,TimesNet_Predicted_Data_origin
122.30999755859376,120.6475964566016,128.29548406363756,120.75339972840084,125.36685508352092,
123.70999908447266,122.56926041097904,126.58613701972718,122.75041408801916,128.22473885918953,117.90822873598609
125.5199966430664,120.07179401746272,126.00334685651433,120.29193012038375,127.069616703252,118.01089922869858
124.70999908447266,125.30500556315016,127.89406284124652,125.3734410123843,126.6107292005654,118.57383312454151
121.01000213623048,126.34814143446056,128.37001682483427,126.39629272366984,129.50768714638073,118.93485542605185
119.7699966430664,123.75780840992228,124.6937014866362,123.80832225399534,128.7005403979019,118.63581252279407
124.5199966430664,119.3795261489995,122.69711024130991,119.82305897839616,124.11758274866224,117.42218361396625
123.59999847412112,122.17945416962402,125.03809780396386,122.68480417160572,129.00346909762902,117.44873727183919
119.76000213623048,121.43659694476354,126.26958526842826,121.84415743461612,129.7904363011639,118.00383963806196
119.30999755859376,119.88593935966492,122.9773005247116,120.21077972650528,124.32776063680647,118.30871902593178
116.91000366210938,119.05392744180106,124.09729275576044,119.45894433574448,125.57558773200616,117.7117911278915
115.9000015258789,116.20573039630293,121.50828528746024,116.52179583150976,124.61738158684604,116.73311853927605
111.87999725341795,115.5917084478001,123.83025368666311,116.08217602387369,120.31180731363384,116.01869944161975
111.2300033569336,119.4093641870836,127.82899575111789,119.96480314180052,126.17942860298444,114.3740834371926
107.01000213623048,115.53243096921278,124.75489120367185,115.9504155765303,123.5058427497961,113.07607846798176
108.0500030517578,107.04444326926932,124.01027713665373,107.35682608094976,112.74321095451342,110.86361528039754
109.61000061035156,105.53111593288484,122.81742579503042,105.5900067679904,111.65455016429404,110.25481882048537
108.79000091552734,107.88915988140796,125.1844748390358,107.39844801055004,116.57631118886272,109.33419552185156
105.05999755859376,108.49265322053996,127.1434544245294,108.59089505288374,108.9109257024911,109.70116383985673
99.29000091552734,107.74574812956143,127.02031943494056,107.10971366073272,109.63127243109012,107.8997451214965
100.0,109.5103961291152,126.86704787380587,108.08493115893272,112.27838378242906,104.05209610301374
104.9499969482422,98.18727701133686,126.42569795936288,98.91655009784157,103.3387144340486,100.09423975512111
103.95999908447266,97.96541650866128,122.74111836514568,97.16410777510828,102.34451482485748,98.96149231803467
101.41000366210938,97.41286833580035,119.6401815938316,95.44854106011373,103.89138369897412,100.84507559590618
99.3000030517578,100.05863710609994,125.91232536629832,100.4206739623187,103.80367410598048,101.84451230001802
102.08999633789062,107.04045277537352,134.53634676219735,106.51465735085183,105.77421849053462,100.48387334915981
105.69000244140624,110.66522866794912,139.52144575721468,108.99661715820002,108.56859292155424,98.63216645708485
106.48999786376952,104.66506196972117,117.13973628985696,104.36293010573355,103.9689711787578,99.33291754050897
106.72000122070312,106.08438597449094,118.9650894155966,104.40332439383384,104.77385874763058,102.02575627122717
106.91999816894533,102.22282207012177,114.30456176400185,99.47545540332794,100.77977439761162,104.443229240686
107.04000091552734,106.36561546234545,115.26732771735216,106.29334649884642,104.62517704342191,105.207391460545
105.3499984741211,109.60440225858748,119.02678460373409,108.54281516168612,108.83061640961388,105.55996937547191
107.91999816894533,112.23429087158364,122.21636449266953,110.17076656448808,114.92905415109362,105.32161495899084
106.7300033569336,107.63765210062049,127.78919626265996,107.41477010305972,111.4956967520884,105.57870193533256
106.33000183105467,109.20384497284977,129.2740176586285,107.17037537883516,112.93265786223128,105.56531035870937
109.25,104.6276136563265,122.52110146070116,101.33437866632904,111.61987599323857,105.01936172840624
106.7300033569336,108.06277703061096,117.18845795290872,108.70490280751528,107.1475695625668,105.89514736844558
104.26000213623048,105.92485259512614,115.96359150288664,105.47849910436526,109.08452802377724,105.5413333079842
102.79000091552734,103.07274008445891,112.27094016826776,101.87180596329743,106.87837891834717,106.14289283992571
104.79000091552734,103.15376220113468,115.0989063360953,103.34004575957988,105.7408152857779,104.5818679173882
102.5,100.39063185707572,112.7518785623738,99.80041827030436,105.44280672107834,103.4700332462105
101.18000030517578,101.29348602308164,111.8601243114226,99.9167933665876,107.21818919664564,102.30607704623219
100.5199966430664,101.41366125022384,111.5033795172494,101.68321791047492,104.25948562616394,100.64481741142349
99.29000091552734,102.41463646274678,112.40883417231726,102.13092360212067,105.94293311620822,99.1012497846826
97.56999969482422,106.93336965073556,117.38513806050013,106.03808059660513,111.23357996895128,97.93383550669019
97.44000244140624,97.49925595036528,107.79704515060074,98.03517703065609,101.26054621241109,97.25943727268718
101.5,98.48514409410063,108.10989760115716,97.68095814240132,101.78909591967658,96.6211037150468
98.36000061035156,95.5535840780285,103.12987153571883,93.53838801648637,98.30311835298562,96.64330478452943
98.7699966430664,97.41532748014242,108.86779636355412,97.94747102483734,98.72647718041571,97.56457484285215
99.4499969482422,98.32954927925675,107.82189890634255,97.640307744834,99.57013738365642,97.73082859352962
99.01000213623048,99.70722059370382,111.27190301622932,97.78018030521162,101.11956253438348,97.12297358622914
97.66000366210938,98.6523297724334,112.97632097889571,99.03903741132216,100.99732465524448,96.4685362339153
95.68000030517578,98.11090368962869,112.92470281788974,97.11070922132058,100.38165643909088,96.31726227216161
96.23999786376952,95.7622758306434,109.91228648919744,93.60032369029342,101.13725208605594,95.62780862007764
92.7699966430664,95.82563618716404,108.46485967374248,95.97928561492064,97.64557842872546,94.85930424343626
90.26000213623048,99.90849864314214,113.29080070489226,98.80633607329172,101.77937692913474,93.49317305102625
95.22000122070312,99.6060902458198,112.10405735856511,97.4901093845292,100.90655884148237,92.18786334839349
92.93000030517578,93.77039613140916,108.4639390217949,93.92017094296445,96.45891895692333,91.30726352131494
93.76000213623048,94.188010520611,107.27435026537934,92.8308723265218,96.2207630125704,91.27806545084302
93.62999725341795,92.75673017243572,105.14349115111328,90.40463041249312,94.27110531702785,91.71800286600826
95.98999786376952,93.1994094601805,105.64468631355794,93.51395264001894,96.40251073201853,91.84308827616503
92.1500015258789,89.94486480202794,102.20053152481796,89.22223215413395,85.93673564703748,92.19735350366746
91.62999725341795,89.75478081740584,101.33672016982156,88.01024848836369,93.53657213158247,92.30210249425117
87.30000305175781,91.67073009506112,102.59917003766988,91.84552084094776,93.44501179616374,91.80038127348121
88.81999969482422,92.5319631246748,103.4375760921466,91.92387169352511,94.68714555012863,90.23964322016054
87.83000183105469,94.12914137326152,104.21820794739052,92.749224307825,96.09383793576308,88.9427440013856
87.69000244140625,87.82151534017748,102.24395149742168,87.94344779769699,91.84026103656744,88.00833533293091
90.95999908447266,84.98698950921973,98.71596330841568,84.09091322274618,87.05233087901435,87.3169961677216
90.41000366210938,80.75571937875611,93.73250153364324,79.01562488994523,82.11250743703067,87.49792197489023
93.31999969482422,90.45507907867432,99.42273497581482,90.6829297542572,90.30518531799316,87.83043208414715
90.52999877929688,94.62881027669938,103.5640893087457,94.52983564040008,95.28887889463842,89.16078807731333
90.20999908447266,93.6809803985784,102.79104197577908,93.2108706228837,95.20267320238872,89.61107364750114
90.77999877929688,89.95073011501518,98.52451910506534,90.32928551475196,90.96930816438362,89.6724975626338
91.5,87.92911237699171,95.98084389499488,87.78056380513134,90.03882999568303,89.80236586500614
88.72000122070312,90.53023754220705,97.85658065901772,89.84349841238327,93.79292536934372,89.79610690027475
90.41000366210938,89.34362271338613,99.11196330313032,89.23601268907076,90.09376827452796,89.91513415415193
91.0,89.93108938294789,99.62690519868282,89.20089616410586,93.19361350387317,89.21941110572868
93.7699966430664,90.33842159606866,99.51880610812076,88.95607283300342,94.143830880319,89.03601039958919
95.3000030517578,92.9588746649788,98.84422953369086,93.18954918533564,90.7891091868096,89.70805369811201
94.75,93.02386842183569,99.28795977637763,92.5359070491013,90.65175422002812,91.53556447569622
96.33999633789062,91.60525023877426,97.15893903913638,90.54415952550244,89.439069412133,93.0361225831246
93.7699966430664,95.89186231517034,99.50224376655572,96.10154359842456,93.56578113591696,93.660130935236
93.11000061035156,94.55151418170772,98.249031068367,94.2441023946617,95.22673482357732,93.34508594548163
93.83999633789062,94.06598240296717,97.49641649650763,93.3619140859464,95.5867981073952,92.8479233373577
93.47000122070312,93.62752927839756,98.96396198868752,93.70834732055664,94.25109995901585,92.54670805175772
90.8499984741211,91.4955523288836,97.06585543694246,90.83857676710522,94.11131027408146,92.36477559442812
88.68000030517578,89.56301736759089,94.8501749184916,88.3042076179445,92.75212552571884,91.82637162452829
85.55000305175781,88.87923796423092,97.5855743528782,88.9196990971177,92.46825808510856,90.83802632750087
87.19000244140625,90.60437068764486,99.2602618503247,90.13328083346096,94.7310086307266,88.1177107416119
89.12999725341797,88.8748724758625,97.3709237575531,87.83847317099571,93.96594166755676,86.16839529455096
84.5199966430664,88.70631389551136,96.71320535266204,88.9165414821764,89.37792165057544,85.44026906413292
85.0,88.19870563646873,95.40146352457076,87.88568786852557,90.05154626282047,85.49089626510393
86.94999694824219,87.24943382783795,94.05180322347042,86.45709478943172,89.64116937025437,84.79874865028349
84.91000366210938,86.4680933685645,94.65334735828948,86.69009904390123,87.02933609146612,83.61497500322442
84.12000274658203,86.31305149809485,94.71112509565864,85.99677195487673,86.93249639886925,83.23557742442351
85.91999816894531,89.97656181454659,98.66012984514236,89.11628219485283,90.30932289361954,83.09406223184685
85.86000061035156,85.43654116240577,94.46144310200998,85.65773545727734,85.26951247198485,82.58752160823371
84.33999633789062,85.82487078437134,94.89310194615472,85.32879004206416,87.41092801792001,83.59772112378157
83.6500015258789,86.58639407888587,94.69117105901206,85.4675085841791,86.45115994764639,83.89450036812816
81.75,83.52613365799745,92.8680145857752,83.639418007499,85.95696109145958,83.80665319022118
