True_Data_origin,GRU_Predicted_Data_origin,CNN_Predicted_Data_origin,LSTM_Predicted_Data_origin,RNN_Predicted_Data_origin,TimesNet_Predicted_Data_origin
122.30999755859376,120.6908808821754,125.41787236035816,121.16867059110518,121.6669649182768,
123.70999908447266,122.63712905309148,129.30641400566674,123.7244492552818,124.90137938468617,125.4195340730646
125.5199966430664,120.19202187447264,120.63392802842372,121.85450123119608,122.50012021476778,125.2466692908896
124.70999908447266,125.15926207124264,120.8213979319862,125.70005886454965,125.55851439579328,125.85450604287628
121.01000213623048,126.13824301557544,120.51749761685645,127.20611645481225,127.16730816959536,125.81950799841995
119.7699966430664,123.50309117760116,118.00176227915652,125.04906232549546,125.00995712770415,125.39026819714142
124.5199966430664,119.31679328827886,119.92470694855184,120.08749708882353,121.75505213589896,123.76570174307047
123.59999847412112,122.13704335258352,125.05854131969043,123.4701297254478,126.37768760622475,123.66111965821294
119.76000213623048,121.31827597603204,121.44398020805964,123.2046961182641,126.22991747034574,124.41977398910831
119.30999755859376,119.9364824295044,121.3121286034584,120.565478682518,122.81102693080902,124.26134916014901
116.91000366210938,119.30961659017338,117.1140087818976,120.32547130212696,122.25760049284872,122.81756768654024
115.9000015258789,116.3009150273456,124.26653701838951,117.79405149921332,120.4153239623156,121.32942058459382
111.87999725341795,115.56157061539808,120.39121370921748,116.28763729987668,118.19519989559922,120.28082492832088
111.2300033569336,119.35133582216667,120.14308643015464,120.62508211421118,123.31466740487394,118.92712038880465
107.01000213623048,115.26676985247376,117.24838569701932,117.05540879480122,119.40252319786488,115.98524005932654
108.0500030517578,106.60245792077376,118.59037711501514,107.42104842613344,110.9758658167857,114.33963826795419
109.61000061035156,104.98036056702038,114.57986813137904,106.1739618764004,109.79006194023894,112.63633142966042
108.79000091552734,106.914624109806,114.38151971180922,108.44581846613072,113.73775350503637,112.84647617051674
105.05999755859376,108.10077039770384,115.12524939141711,108.62084912349016,110.66850591972523,111.97545777528114
99.29000091552734,107.172660378631,110.07820060194764,107.86431180812588,110.1528288956506,111.36575898128687
100.0,108.60342832697552,109.91086819986232,109.42188827637804,112.52140373273508,109.19566637703217
104.9499969482422,97.13477499510192,102.86556251532603,98.77687079150566,104.0925345271462,106.96745928524653
103.95999908447266,96.79122024307073,109.45385211524626,97.92024565058456,104.16978800508514,105.81874366438915
