True_Data_origin,GRU_Predicted_Data_origin,CNN_Predicted_Data_origin,LSTM_Predicted_Data_origin,RNN_Predicted_Data_origin,TimesNet_Predicted_Data_origin
78.49999999999999,78.55152364563764,85.11702300628713,80.44342721079374,80.37367691671534,
76.7699966430664,77.7566911898648,95.02836075169762,81.34909865866211,78.39812501812412,80.29062228627419
76.61000061035156,75.01903295046941,88.47003794385819,79.85521751696433,75.11260555728222,79.3551394535031
79.75,76.31530290281808,88.67126035540787,77.43610108010762,76.16556547946311,79.03150603353215
78.08999633789062,77.35444180000741,86.68897111256774,79.41181284029699,77.1080154329602,79.45297296239137
78.7699966430664,74.57815296527951,86.6599633954138,77.13971771775505,74.45143712223307,79.79780128367982
78.58000183105469,77.93228558957708,88.30419353587786,79.18742088935687,76.38693936143682,80.38218656087996
78.29000091552734,76.34883112996249,86.65108012270139,78.62834645247858,74.73788734327172,79.84138846994814
80.44000244140625,74.84119033984825,79.87397097476787,78.37632006323474,71.87090493167489,79.96725604482572
81.5199966430664,79.28753108419005,83.1278318899167,81.36458347088046,76.96561280957576,80.4762258319971
81.16000366210938,81.52616497561121,81.99908383150341,85.66352724554872,78.61092391174589,81.33959241320828
82.11000061035156,75.45025308242475,76.91382612783855,81.553092479533,73.14787410314784,82.11379705587701
85.37000274658203,80.82788980035275,81.07384484470003,82.79402264407054,82.63347271612929,82.50633755761943
84.02999877929688,78.11545477879099,80.2949362472632,81.81159408156054,81.24012365468116,83.32339975455743
82.66999816894531,75.79019873846846,80.88619611389731,81.72225212292688,81.23739214852321,84.0606232566922
82.01000213623047,80.39964168366168,82.08710357881228,83.05570907113542,84.62272793983357,84.18633794187703
87.44999694824219,78.46240689360638,82.42356025275876,83.38870841326207,83.80053327275618,83.34734742722412
89.68000030517578,76.23865689104423,79.8851510979548,83.37162217711739,84.36579867489854,84.18967729496822
96.5999984741211,88.0665928006747,81.31958537995524,90.95395219472266,91.9884681014737,86.33450170293456
97.83999633789062,82.92387096940911,76.94619722269454,88.31426003018714,89.55319079263427,90.52007805088317
96.80999755859376,83.57486807402893,83.57895487359201,91.20111054528024,94.11001975294766,94.63113051305085
95.93000030517578,94.98787276804067,88.86943637318382,97.47990081081662,98.71039656792708,97.0228066831603
97.58000183105467,95.21467749705153,98.0500915868106,99.46610723955018,100.260152979763,96.88052238830356
100.27999877929688,96.20567303536518,102.10607140541832,102.4633577196728,101.78118034558427,95.90323633463947
97.9499969482422,99.41374053313848,99.4007260252838,101.57398003665368,101.49567354905594,96.48983624174552
96.61000061035156,98.89324164390564,97.83668112754822,103.2483205795288,104.3550717830658,97.56978848097224
94.55999755859376,98.39559660523446,100.6100318333156,104.84673787465,105.49825520630112,97.82975848150532
96.08999633789062,93.95362752666551,101.82614878609456,95.75817508068212,95.86680425780288,96.65849022420365
97.87999725341794,89.44292180597131,103.0161298925168,93.17880933060678,93.74236462203044,95.9876284175199
98.01000213623048,91.303488098888,97.22279615735717,97.8450942760992,99.31749339001726,96.18990602230879
96.55999755859376,96.49729740718612,101.1789188673356,99.1751240861413,97.62479233353588,97.11945113409156
95.87000274658205,92.48773531962252,96.77979753412728,97.81383841977004,97.41890461613366,97.42724987454734
92.55999755859376,91.4066556126054,100.57798311307852,98.8646615318794,97.35492536836682,96.93413368888281
92.47000122070312,91.9856913420117,98.8714273943333,93.74299803678878,92.84869644997887,95.40410144186224
95.4800033569336,91.4339961912574,102.90401476253464,94.94797662716974,91.3878678219462,93.93476791662356
94.02999877929688,87.11450457195497,100.61295234545469,92.15673833926668,86.92889298008959,93.40583921263102
92.33000183105467,93.3166545145814,105.8573740876036,95.29200311073146,94.95008105307444,93.82072128838657
92.08999633789064,103.52299714776746,110.168087393733,108.27637724044324,107.56285160700828,93.98025941213427
91.75,106.9291815319084,115.08536831623496,113.79663900964078,112.82578370267584,93.20547499964054
89.87000274658203,91.28750326577938,96.49656602460892,92.68267999142336,92.22641966108132,92.35722784665914
89.77999877929688,88.12557214450862,96.015182311221,91.20202572704784,89.47661491600684,91.60015441837528
89.94000244140626,90.06873782242474,97.42483759850438,94.5712202271352,92.00159328678274,90.99647930597972
90.11000061035156,89.37533813393384,98.1891434507852,90.7949235923661,90.64828158865566,90.46058125401264
88.4300003051758,87.36271825751282,92.73051493064033,90.19041324683803,89.11024957244717,90.40517463486304
87.56999969482422,85.09776217583658,90.98524676860234,89.11845256327342,87.29828158984583,90.10928615284858
83.80000305175781,87.11969025543112,91.90691951720964,88.201619904562,88.5414689147683,89.54765721971914
85.94000244140625,89.56445081513448,96.9780536312246,92.02503685838748,91.89519906392523,87.61663315259345
87.44000244140626,88.29611541433951,94.91230818659004,92.01887572116084,91.20610945714816,86.74538291276987
89.37000274658203,86.70208452107545,94.75126926589836,88.35364826046862,86.68227598981503,86.59087047001164
89.69000244140625,84.33307802677155,87.85077041387558,87.47998118400574,84.66625773906708,88.20257306062979
89.91000366210939,81.58507037565505,83.14157265697031,86.22827524311651,82.71007015480063,89.20172082659808
81.62000274658202,88.95528047145126,88.98366466605148,90.64529989338008,88.04810955696485,89.79220201263695
86.61000061035155,91.36237648129465,97.2778232395649,94.96830210089684,91.20964747667313,87.31261578295444
89.83999633789062,88.42588441180487,94.65173250254884,93.7747080027766,86.75247973826481,85.28753276584025
95.04000091552734,86.7325421361229,88.29465355336288,89.43800338700112,87.6724645110844,86.23733197751433
95.05999755859376,85.3631901843437,85.06820867398346,89.8724916919873,85.94611823795458,89.87627015101987
97.0199966430664,83.43221161776,85.4410986842513,90.14285272153938,84.29458048451306,92.57843652568125
97.0999984741211,96.68305446809244,81.0195638307996,97.99496189945783,95.06639281319076,93.6933929357515
95.26000213623048,97.19923343942357,92.97917873878214,100.2297635861587,93.98123449509512,94.71895277458253
97.4000015258789,96.61438769455708,95.07427829584049,100.98284592904749,90.62424991396983,95.51487532241873
101.4800033569336,96.43328106321496,94.9083853027878,98.521012415089,94.18785081542956,95.76486359390225
103.75,99.5119516404493,93.7748885748797,104.01169734610266,97.3002879488222,97.44310498981353
107.93000030517577,96.61378111321028,98.15269682514554,103.585752057661,94.19063096664104,100.3704551755086
105.81999969482422,106.54690706058682,100.14833059698869,108.84050801963168,105.42776965518352,103.62051160358243
108.0,104.58834526343252,103.05194233630571,109.11380001931776,107.13701144582046,105.29387869443765
108.12000274658205,109.67436364818424,108.99551813516518,117.35548843091784,113.55457696416124,106.85346255118004
108.2699966430664,107.14826561196423,102.87383945186502,109.45820281083434,105.16789028669793,107.58483234596956
120.3499984741211,114.2768854210044,113.91473077603678,119.50406589091926,110.97903145488544,108.5070993028736
127.02999877929688,114.05761983251068,119.4792283064926,122.3130701346272,111.25553754183784,111.76507269226518
125.2699966430664,125.84298646546814,108.56265034839454,128.35491302808808,125.15621386330167,116.85454047256025
118.20999908447266,121.89638523852136,107.34237282092,128.45359693025694,124.6772273167553,122.30063178687567
119.47000122070312,122.489958894379,121.69084497872244,131.20840489785948,127.62845086454216,122.66664062876794
117.86000061035156,118.54468621431806,128.27973622570426,120.30795851169388,115.23698912533293,120.90437650725376
