True_Data_origin,GRU_Predicted_Data_origin,CNN_Predicted_Data_origin,LSTM_Predicted_Data_origin,RNN_Predicted_Data_origin,TimesNet_Predicted_Data_origin
136.3999939,127.18098339030094,137.12890678246632,133.25962857829893,117.13880730051704,139.54861208945798
133.9199982,131.52858897204692,141.4135268567054,136.67726783238652,126.54879601106876,138.92845215892274
133.3200073,127.4366095662117,141.77724570035934,136.60709336400032,123.11861291527748,137.13540054951193
130.6300049,124.80864082473386,144.81482596825634,137.63344814256965,118.63973659232175,134.78226980511235
132.3899994,125.60601341635196,135.59007756851426,130.59689197718146,122.96267341953842,131.99925908834075
131.4299927,123.1038198186298,135.0235871752771,132.11479870600937,120.58217400825336,131.01349435524776
138.4499969,121.21780414000288,139.0902990155736,133.15938088694202,116.70755857273495,130.77785730155404
136.6399994,133.5406225295819,134.16185070487586,137.10622454409935,125.61452495462194,133.32106551708318
134.6999969,133.2742104091977,136.9670584571076,140.9022216105668,125.57678216602078,134.82001917352267
133.6399994,128.66654288777963,135.83193163855353,138.48159362262842,118.63530055807082,134.9128160883581
133.9700012,131.4028714928236,137.81815197239078,133.63938622590103,126.80686190081796,133.24981900796854
133.1999969,129.0699890082585,137.05793925042892,133.58616567394648,120.91968287759232,133.1492263423388
,,,,,133.75716473405922
